;inn;year;capital;Cancel_date;ROA;Z_A
91445;2309141314;2018;;;-0.0128;0.0165580241857502
100109;2309141314;2019;42665000.0;;-0.4144;0.11526946107784432
12503;2309143054;2014;45000.0;;-0.0293;0.3560344827586207
64487;2309143054;2015;90000.0;;-0.1487;0.19656497882454202
73151;2309143054;2016;90000.0;;0.2517;0.04708641790097456
81815;2309143054;2017;90000.0;;-0.0895;0.06290354330708661
90479;2309143054;2018;90000.0;;0.1658;0.20502550482065623
99143;2309143054;2019;90000.0;;0.3059;0.3327107131830812
70271;2309149240;2016;;;0.0028;0.08688070087887105
78935;2309149240;2017;;;0.151;0.5877156923665217
87599;2309149240;2018;;;0.0022;0.47155631902959033
102116;2309158759;2019;403000000.0;;-0.0002;0.12280465030076376
50188;2310012803;2011;1014000.0;;0.0043;0.3884375170314587
58852;2310012803;2012;1014000.0;;0.019;0.26475571133534526
6868;2310012803;2013;1014000.0;;0.0446;0.11743121090681279
15532;2310012803;2014;1014000.0;;0.0947;0.08937233280917783
67515;2310012803;2015;1014000.0;;-0.1267;0.1603620642210872
76179;2310012803;2016;1014000.0;;0.0072;0.1049805566839481
93507;2310012803;2018;1014000.0;;0.0008;0.3420361037050416
102171;2310012803;2019;1014000.0;;0.0005;0.34102713903013865
33509;2310035293;2009;130000.0;;-0.0238;0.1893494456337443
7517;2310035293;2013;;;0.0042;0.3338572355451118
16181;2310035293;2014;130000.0;;0.0006;0.33940216852067107
68165;2310035293;2015;130000.0;;0.0029;0.24561255746120123
76829;2310035293;2016;130000.0;;0.0005;0.15750929436255617
85493;2310035293;2017;130000.0;;0.0001;0.11015464030511596
94157;2310035293;2018;130000.0;;0.0004;0.11647014519644665
102821;2310035293;2019;130000.0;;0.0061;0.109070477081276
18962;2310040310;2008;8000.0;;-0.015;0.05625123185073254
27626;2310040310;2009;10000.0;;-0.0063;0.05719109422813126
36290;2310040310;2010;10000.0;;0.0001;0.9424598045804684
53618;2310040310;2012;10000.0;;-0.0002;0.13149764085041155
1634;2310040310;2013;10000.0;;-0.0015;0.10184309675166926
10298;2310040310;2014;10000.0;;0.0002;0.023483142156789625
62283;2310040310;2015;10000.0;;-0.0022;0.05464098906324299
70947;2310040310;2016;;;0.0018;0.036299409765694866
79611;2310040310;2017;;;-0.0045;0.03464177557999404
88275;2310040310;2018;;;0.0948;0.007588608159985716
96939;2310040310;2019;;;0.0067;0.00424470342927356
20358;2310043720;2008;146000.0;;0.0076;0.02612124940401076
29022;2310043720;2009;146000.0;;0.0221;0.07866349414617747
37686;2310043720;2010;146000.0;;0.0776;0.24220097480948735
46350;2310043720;2011;146000.0;;0.0657;0.10230715512126479
55014;2310043720;2012;146000.0;;0.0015;0.013471774988499705
3030;2310043720;2013;146000.0;;0.0606;0.0418614815417141
11694;2310043720;2014;146000.0;;0.0009;0.0526181411416537
63678;2310043720;2015;146000.0;;0.0014;0.17977776710844656
72342;2310043720;2016;146000.0;;0.0018;0.08740997686842009
89670;2310043720;2018;80018000.0;;0.0289;0.014373241878925667
98334;2310043720;2019;80018000.0;;0.1256;0.14817508956336722
31517;2310056286;2009;10000.0;;0.0067;0.009615254815823322
40181;2310056286;2010;10000.0;;0.0028;0.15146746496924918
48845;2310056286;2011;10000.0;;0.0235;0.027485227768642217
57509;2310056286;2012;;;0.0029;0.149910041491704
5525;2310056286;2013;;;0.0924;0.10004629848619717
14189;2310056286;2014;10000.0;;0.0827;0.29119101831741745
66173;2310056286;2015;10000.0;;0.0322;0.00760531208150372
74837;2310056286;2016;10000.0;;0.0423;0.16652745513527606
83501;2310056286;2017;80000000.0;;0.0095;0.06725914015188761
92165;2310056286;2018;150000000.0;;0.0056;0.022519867529285753
100829;2310056286;2019;150000000.0;;-0.0016;0.20317618541898785
56846;2310064103;2012;100000.0;;0.3112;0.19405594405594406
4862;2310064103;2013;100000.0;;-0.5011;0.32456140350877194
13526;2310064103;2014;;;0.0001;0.23529076191391238
74174;2310064103;2016;;;0.0497;0.344226742446904
82838;2310064103;2017;;;0.0043;0.020343944383461397
91502;2310064103;2018;;;0.0026;0.06076042820228867
100166;2310064103;2019;;;0.0019;0.1885245901639344
25776;2310098504;2008;20000.0;;0.3692;0.3670189016222652
34440;2310098504;2009;20000.0;;0.1492;0.18390524048815507
43104;2310098504;2010;20000.0;;0.2049;0.1992965029429414
51768;2310098504;2011;20000.0;;0.0823;0.12225005620323089
60432;2310098504;2012;;;0.0139;0.3773103092612001
8448;2310098504;2013;;;-0.0203;0.058266627856207245
17112;2310098504;2014;;;0.0001;0.018770467797332196
69096;2310098504;2015;20000.0;;-0.0109;0.2441968273351198
77760;2310098504;2016;20000.0;;0.0069;0.18226220989554662
86424;2310098504;2017;20000.0;;0.0414;0.20398665149403536
95088;2310098504;2018;40020000.0;;0.0597;0.16897765994648797
103752;2310098504;2019;40020000.0;;0.064;0.2000876164943667
56062;2310099434;2012;5000000.0;;0.0016;0.18228516037899026
4078;2310099434;2013;5000000.0;;0.0004;0.3629355567711954
12742;2310099434;2014;5000000.0;;0.0002;0.3591120580525994
64726;2310099434;2015;5000000.0;;0.0004;0.2779322298348877
73390;2310099434;2016;5000000.0;;0.0006;0.3467273651421415
82054;2310099434;2017;5000000.0;;0.0005;0.10832139600399233
90718;2310099434;2018;5000000.0;;0.0007;0.28153225416827193
20374;2310107188;2008;300000.0;;0.0084;0.15866441333632908
29038;2310107188;2009;300000.0;;-0.0084;0.14722643006564234
81022;2310107188;2017;300000.0;;0.0002;0.41340260842605303
20355;2310108390;2008;10000.0;;0.0001;0.3009069570046841
29019;2310108390;2009;10000.0;;0.0001;0.025973423152682976
37683;2310108390;2010;10000.0;;0.0002;0.10175526540863603
46347;2310108390;2011;10000.0;;0.0006;0.12526018479754233
55011;2310108390;2012;10000.0;;0.0003;0.05673653116234839
3027;2310108390;2013;10000.0;;0.0002;0.1281830541065823
11691;2310108390;2014;10000.0;;0.0004;0.2793679562698237
63675;2310108390;2015;10000.0;;0.0749;0.08496620025879816
72339;2310108390;2016;10000.0;;0.0352;0.24279191807708125
81003;2310108390;2017;10000.0;;0.0065;0.4681105218120295
89667;2310108390;2018;10000.0;;0.0079;0.1871932720964804
98331;2310108390;2019;10000.0;;0.0019;0.8239656127437136
69156;2310112935;2015;12000.0;;0.021;0.006431974134521128
77820;2310112935;2016;12000.0;;0.018;0.10633794048063754
86484;2310112935;2017;12000.0;;0.0231;0.06964632112020952
95148;2310112935;2018;12000.0;;-0.0102;0.05335825014587375
103812;2310112935;2019;12000.0;;0.0286;0.1839685382237546
20504;2310119480;2008;10000.0;;-0.2835;0.41308724832214766
29168;2310119480;2009;10000.0;;0.0671;0.32478558647497996
37832;2310119480;2010;10000.0;;-0.006;0.27594699800495187
46496;2310119480;2011;10000.0;;-0.0625;0.015648917809639392
55160;2310119480;2012;10000.0;;0.0374;0.049345681551665646
3176;2310119480;2013;10000.0;;-0.0614;0.03420199710503682
11840;2310119480;2014;10000.0;;-0.2747;0.22365083530132074
63824;2310119480;2015;10000.0;;-0.1839;0.0816437059912857
72488;2310119480;2016;10000.0;;-0.128;0.039225874678495184
81152;2310119480;2017;10000.0;;-0.1224;0.03121756957435213
89816;2310119480;2018;10000.0;;-0.1434;0.041727761091889026
98480;2310119480;2019;10000.0;;-0.109;0.06995291401452042
45191;2310122059;2011;100000.0;;0.0012;0.060728566258573057
53855;2310122059;2012;100000.0;;0.0015;0.19345091036876758
1871;2310122059;2013;100000.0;;0.0053;0.2775172688412333
10535;2310122059;2014;100000.0;;0.0035;0.30058029013179405
62520;2310122059;2015;100000.0;;0.0018;0.19457779768728514
71184;2310122059;2016;100000.0;;0.0004;0.28794332994644806
79848;2310122059;2017;100000.0;;0.0011;0.09557223034918039
88512;2310122059;2018;100000.0;;0.0033;0.0468128746614667
97176;2310122059;2019;100000.0;;0.0002;0.27007561258714474
50725;2310130490;2011;10000.0;;0.0116;0.03571187918761798
59389;2310130490;2012;10000.0;;0.0088;0.19209172036135594
7405;2310130490;2013;10000.0;;0.0008;0.14166286860526997
16069;2310130490;2014;10000.0;;0.0042;0.4344405183544706
68052;2310130490;2015;10000.0;;0.003;0.5967162857026187
76716;2310130490;2016;10000.0;;0.0063;0.4091630875921037
85380;2310130490;2017;10000.0;;0.0033;0.26878592783396954
94044;2310130490;2018;10000.0;;0.0469;0.4391710236810746
46584;2310130797;2011;10000.0;;0.0028;0.3951648912419468
55248;2310130797;2012;10000.0;;0.0005;0.19679795374704154
3264;2310130797;2013;10000.0;;0.0082;0.5180248579944885
81240;2310130797;2017;10000.0;;0.0002;0.039144274332135603
1473;2310132089;2013;;;1.1719;0.7351215935475987
10137;2310132089;2014;;;-0.0949;0.2050953230820145
62122;2310132089;2015;10000.0;;-0.034;0.36307724807329184
70786;2310132089;2016;10000.0;;-0.041;0.34020570894922925
79450;2310132089;2017;10000.0;;-0.0106;0.21320712950418214
88114;2310132089;2018;10000.0;;-0.0025;0.21280034919167728
21380;2310133597;2008;10000.0;;-0.002;0.00027857820647868444
30044;2310133597;2009;10000.0;;-0.0001;0.18137715629578857
56036;2310133597;2012;10000.0;;0.0323;0.046063172798254066
4052;2310133597;2013;10000.0;;0.0071;0.10430728430595443
12716;2310133597;2014;10000.0;;0.0125;0.044806708663717824
64700;2310133597;2015;10000.0;;0.0019;0.06803870321773096
73364;2310133597;2016;10000.0;;0.0013;0.040737604852407544
82028;2310133597;2017;965264000.0;;0.0005;0.04730430622953139
90692;2310133597;2018;965264000.0;;0.0039;0.09227423080043819
99356;2310133597;2019;965264000.0;;0.002;0.009208677560649182
34596;2310137094;2009;100000.0;;0.0045;0.13260946115395847
43260;2310137094;2010;100000.0;;0.003;0.10093478976607334
51924;2310137094;2011;100000.0;;0.0044;0.03479362455458459
60588;2310137094;2012;100000.0;;0.0002;0.08728660334522141
8604;2310137094;2013;100000.0;;0.0072;0.13845699032994718
17268;2310137094;2014;100100000.0;;0.001;0.06602630022538483
69252;2310137094;2015;100100000.0;;0.005;0.0790621713381485
77916;2310137094;2016;100100000.0;;-0.0019;0.18722420702984463
45863;2310137633;2011;10000.0;;-0.0007;0.1507254890604358
54527;2310137633;2012;10000.0;;0.0004;0.106581740752621
2543;2310137633;2013;10000.0;;0.0015;0.18300102669519805
11207;2310137633;2014;10000.0;;0.0028;0.30747582953514363
63191;2310137633;2015;10000.0;;0.0019;0.2581972213630896
71855;2310137633;2016;10000.0;;0.0011;0.19413377119570796
80519;2310137633;2017;150789000.0;;0.0015;0.3396381637884286
89183;2310137633;2018;150789000.0;;0.0017;0.3477919979136163
97847;2310137633;2019;418179000.0;;0.0015;0.25542544224453306
36215;2310139704;2010;10000.0;;-0.018;0.5954652134487848
44879;2310139704;2011;10000.0;;0.0011;0.02469368951484352
53543;2310139704;2012;10000.0;;0.0295;0.11904221281866034
1559;2310139704;2013;10000.0;;0.0025;0.24794763148063692
10223;2310139704;2014;10000.0;;0.0129;0.20541027615578475
62208;2310139704;2015;10000.0;;0.0017;0.3432223554780809
70872;2310139704;2016;10000.0;;0.0066;0.35616650241605713
79536;2310139704;2017;150000000.0;;0.0023;0.28978049627037583
88200;2310139704;2018;150000000.0;;0.0019;0.33453158414212864
1901;2310140354;2013;10000.0;;0.0001;0.5099439010573071
10565;2310140354;2014;10000.0;;0.0008;0.27548568421288366
62550;2310140354;2015;10000.0;;0.0106;0.0762762595943774
71214;2310140354;2016;10000.0;;0.4538;0.06781813470038946
79878;2310140354;2017;40000000.0;;0.1693;0.038286866421230796
88542;2310140354;2018;40000000.0;;0.0642;0.1953670626231429
97206;2310140354;2019;40000000.0;;0.0834;0.04655803286520344
3153;2310143370;2013;10000.0;;-0.0034;0.40141710264331704
11817;2310143370;2014;10000.0;;-0.0037;0.31440942673626054
63801;2310143370;2015;10000.0;;0.0028;0.10178747943079713
72465;2310143370;2016;10000.0;;-0.0079;0.05681975283040295
81129;2310143370;2017;10000.0;;-0.0014;0.08532882467408034
89793;2310143370;2018;10000.0;;-0.0025;0.06467319818092805
98457;2310143370;2019;10000.0;;-0.0001;0.059733392220226465
9071;2310144687;2014;;;-0.0836;0.045594160118074115
61055;2310144687;2015;;;-0.071;0.10185628893540821
69719;2310144687;2016;;;-0.0836;0.06251301115241635
87047;2310144687;2018;;;-0.0819;0.6698415551891296
95711;2310144687;2019;4125000.0;;-0.0013;0.43875911108822385
55959;2310147367;2012;10000.0;;1.1151;0.020063948840927257
3975;2310147367;2013;10000.0;;0.0116;0.2110657937104218
12639;2310147367;2014;10000.0;;0.0002;0.21035685537966192
64623;2310147367;2015;10000.0;;0.0007;0.4385136339333452
73287;2310147367;2016;10000.0;;0.1793;0.08765059847802535
81951;2310147367;2017;10000.0;;0.0027;0.0010354565422026985
90615;2310147367;2018;10000.0;;0.0017;0.024176104814713065
99279;2310147367;2019;10000.0;;0.0007;0.04560819833499935
4207;2310155520;2013;10000.0;;0.0135;0.00758576721581092
12871;2310155520;2014;10000.0;;0.0015;0.052808463822283845
64856;2310155520;2015;10000.0;;0.0025;0.0015843175429684883
73520;2310155520;2016;10000.0;;0.0002;0.0034976930109927493
99512;2310155520;2019;10000.0;;-0.008;0.5214537151555513
12092;2310155777;2014;;;1.1379;0.5592548553309552
64076;2310155777;2015;;;0.3441;0.8166868616929202
72740;2310155777;2016;;;-0.0003;0.8153526970954357
81404;2310155777;2017;;;-0.0663;0.09024357779848263
90068;2310155777;2018;10000.0;;-0.0088;0.7457877948929972
98732;2310155777;2019;10000.0;;-0.0054;0.5121049565635843
4694;2310157936;2013;10000.0;;-0.5143;0.7056213017751479
13358;2310157936;2014;10000.0;;-0.0348;0.47388048225379836
65343;2310157936;2015;10000.0;;-0.0263;0.38221944902686483
74007;2310157936;2016;10000.0;;-0.026;0.28861234967633087
52364;2310162319;2012;503018000.0;;0.0068;0.1406704977434602
380;2310162319;2013;503018000.0;;0.01;0.0977376824442884
9044;2310162319;2014;503018000.0;;0.0099;0.08949518160921487
61028;2310162319;2015;503018000.0;;0.0082;0.013796248668739238
69692;2310162319;2016;503018000.0;;-0.1142;0.38978922398905247
87020;2310162319;2018;;;-3.4591;2.9910141206675225
15660;2310163143;2014;10000.0;;0.0129;0.37807956641353513
67643;2310163143;2015;10000.0;;0.0253;0.7625119115318999
93635;2310163143;2018;;;0.0948;0.027567159696123895
102299;2310163143;2019;;;-0.0138;0.09689822014860895
1903;2310174410;2013;10000.0;;-0.1603;0.11283728536385937
10567;2310174410;2014;10000.0;;0.0004;0.5487171168874805
62552;2310174410;2015;10000.0;;0.0012;0.1671897754637782
71216;2310174410;2016;10000.0;;-0.0164;0.044342040050194556
79880;2310174410;2017;10000.0;;-0.0618;0.11342045658231355
88544;2310174410;2018;10000.0;;-0.0042;0.35733820723881693
97208;2310174410;2019;10000.0;;-0.0101;0.3529544609171582
92878;2310176061;2018;10000.0;;-0.0512;0.023020847843246504
62772;2310176512;2015;12000.0;;0.0259;0.06591901128770158
71436;2310176512;2016;12000.0;;0.0093;0.03631039257512818
80100;2310176512;2017;12000.0;;-0.0036;0.05454994748872552
88764;2310176512;2018;12000.0;;0.0054;0.01437608283975986
97428;2310176512;2019;12000.0;;0.0021;0.05209823604709687
2970;2310179190;2013;;;1.1321;0.8157169908762265
11634;2310179190;2014;;;-0.0169;0.17183761444306025
63618;2310179190;2015;;;0.0031;0.28406588380977843
72282;2310179190;2016;;;0.0129;0.23775041526520815
80946;2310179190;2017;;;-0.0002;0.18656989303481822
89610;2310179190;2018;;;-0.0002;0.1848743111624719
89669;2310183365;2018;;;0.0152;0.07017543859649122
98333;2310183365;2019;;;-0.0206;0.17020361342127904
67974;2310183446;2015;10000.0;;-0.0314;0.24545949872865963
76638;2310183446;2016;10000.0;;-0.3768;0.21189410161572902
85302;2310183446;2017;10010000.0;;-0.6793;0.16426276063074507
102630;2310183446;2019;10010000.0;;0.0743;0.3581386077495853
66677;2310184760;2015;;;-0.0042;0.9469536223097909
84005;2310184760;2017;20000.0;;-0.4469;0.7728097186485005
92669;2310184760;2018;20000.0;;-0.0427;0.8140149014429878
66116;2310185605;2015;10000.0;;-0.0012;0.07494654441343819
74780;2310185605;2016;10000.0;;-0.0038;0.2678472084405592
83444;2310185605;2017;10000.0;;0.0071;0.23016415326886053
92108;2310185605;2018;10000.0;;0.0029;0.32469219823052653
71631;2310188645;2016;11000.0;;0.0048;0.8435130882563295
80295;2310188645;2017;11000.0;;0.0064;0.28418405906633337
97623;2310188645;2019;11000.0;;0.0098;0.06305971551317432
72360;2310192419;2016;10000.0;;-0.784;0.04440333024976873
70612;2310193010;2016;10000.0;;-4.6;1.3
79276;2310193010;2017;10000.0;;-22.8;24.1
87940;2310193010;2018;;;-2.5306;7.9743589743589745
93436;2310199414;2018;151407000.0;;-0.0001;0.09020477033514165
27907;2311011320;2009;22000.0;;0.0012;0.16959648484446152
36571;2311011320;2010;2219000.0;;0.0043;0.19469197690476703
45235;2311011320;2011;2219000.0;;0.0073;0.28101419576966935
53899;2311011320;2012;2219000.0;;0.0046;0.36167942843837997
1915;2311011320;2013;2219000.0;;0.0032;0.421462380957492
10579;2311011320;2014;2219000.0;;0.0017;0.42934479829607736
62564;2311011320;2015;2219000.0;;0.0015;0.5181623928752734
71228;2311011320;2016;2219000.0;;0.001;0.43102378473552483
79892;2311011320;2017;2219000.0;;0.0008;0.3300466259883478
88556;2311011320;2018;2219000.0;;0.0009;0.5103525470734327
97220;2311011320;2019;2219000.0;;0.0013;0.4959203768691212
20472;2311011513;2008;94000.0;;0.0018;0.02701120431399012
29136;2311011513;2009;94000.0;;0.0099;0.04716641945351715
37800;2311011513;2010;94000.0;;0.007;0.10453692588835392
46464;2311011513;2011;94000.0;;0.0065;0.12859164838527798
55128;2311011513;2012;94000.0;;0.0054;0.2590463237766651
3144;2311011513;2013;94000.0;;0.0024;0.22836370601145323
11808;2311011513;2014;94000.0;;0.0017;0.7203507332866907
63792;2311011513;2015;94000.0;;0.0054;0.5697373537660425
72456;2311011513;2016;94000.0;;0.0029;0.5492503990853044
81120;2311011513;2017;94000.0;;0.0018;0.4978540535741782
89784;2311011513;2018;94000.0;;0.0078;0.45663502154007274
98448;2311011513;2019;94000.0;;0.0035;0.390811924204552
55134;2311020395;2012;102000.0;;-0.0002;0.33314742108574585
3150;2311020395;2013;102000.0;;0.0074;0.48756860929779977
11814;2311020395;2014;102000.0;;-0.0014;0.5885701545125847
63798;2311020395;2015;102000.0;;0.0162;0.008071523940898327
72462;2311020395;2016;102000.0;;-0.0059;0.07921531444436182
81126;2311020395;2017;102000.0;;0.0047;0.14406511511719888
89790;2311020395;2018;102000.0;;0.0004;0.3324505396970825
98454;2311020395;2019;102000.0;;0.0311;0.8982385404125693
20740;2311083853;2008;10000.0;;0.0519;0.1949707537184558
46732;2311083853;2011;10000.0;;0.001;0.019955869868362206
55396;2311083853;2012;10000.0;;0.0002;0.1891943511950143
3412;2311083853;2013;10000.0;;0.0023;0.3082125971682609
12076;2311083853;2014;10000.0;;0.0032;0.006285431263460639
64060;2311083853;2015;10000.0;;0.0012;0.42606167305603554
72724;2311083853;2016;10000.0;;0.0005;0.8210987896933445
81388;2311083853;2017;10000.0;;0.0009;0.4921003076469022
20375;2311084448;2008;10000.0;;0.0028;0.008213287030961346
29039;2311084448;2009;10000.0;;0.0014;0.042476836681714314
55031;2311084448;2012;10000.0;;0.0017;0.03791499696187867
3047;2311084448;2013;10000.0;;0.0009;0.35256802395292025
11711;2311084448;2014;10000.0;;0.0011;0.15124706439855887
63695;2311084448;2015;10000.0;;0.0017;0.1481180926296419
72359;2311084448;2016;10000.0;;0.0026;0.10760579843876848
81023;2311084448;2017;99590000.0;;0.0018;0.27622329285246444
89687;2311084448;2018;99590000.0;;0.0021;0.13496546422219194
98351;2311084448;2019;99590000.0;;0.002;0.24166170152649394
9203;2311097782;2014;;;-0.0387;0.18000405871609282
46466;2311119179;2011;10000.0;;0.0111;0.939622641509434
55130;2311119179;2012;10000.0;;0.0034;0.9804278561675012
3146;2311119179;2013;10000.0;;-0.0058;0.22931608306379786
11810;2311119179;2014;10000.0;;0.0;0.015584041372832614
63794;2311119179;2015;10000.0;;0.0066;0.3165546503644585
72458;2311119179;2016;10000.0;;-0.0225;0.3948027221260535
